jj	Sesso	gem	disoccupati	dis1564
2007	M	71	10.890591398	10.890591398
2007	M	72	8.6425947261	8.6425947261
2007	M	73	8.6732078853	7.9982078853
2007	M	74	3.3581989247	3.3581989247
2007	M	75	0.4811827957	0.4811827957
2007	M	76	18.310042243	18.310042243
2007	M	77	7.4975486431	7.4975486431
2007	M	79	3.948297491	3.948297491
2007	M	80	15.498604711	15.498604711
2007	M	81	5.0417114695	5.0417114695
2007	M	82	3.4362007168	3.4362007168
2007	M	83	15.611143113	15.611143113
2007	M	84	3.7265488991	3.7265488991
2007	M	85	8.240047363	8.240047363
2007	M	86	13.15343702	13.15343702
2007	M	87	13.312307988	13.312307988
2007	M	88	2.2677995392	2.2677995392
2007	M	89	10.293471582	10.293471582
2007	M	91	5.4661546339	5.4661546339
2007	M	92	7.5728174603	7.5728174603
2007	M	93	15.04343958	15.04343958
2007	M	94	8.5212045571	8.5212045571
2007	M	95	2.1361111111	2.1361111111
2007	M	96	2.6109126984	2.6109126984
2007	M	97	7.4101126472	7.4101126472
2007	M	98	4.3130952381	4.3130952381
2007	M	99	5.2854134665	5.2854134665
2007	M	100	2.362608807	2.362608807
2007	M	101	9.1995263697	9.1995263697
2007	M	102	3.3964157706	3.3964157706
2007	M	103	5.6026625704	5.6026625704
2007	M	104	9.9231886841	9.9231886841
2007	M	105	3.4327956989	3.4327956989
2007	M	106	7.9639656938	7.9639656938
2007	M	107	6.6019201229	6.6019201229
2007	M	108	11.93061956	11.93061956
2007	M	109	3.6570084485	3.6570084485
2007	M	110	5.9613223246	5.9613223246
2007	M	111	10.254403482	10.254403482
2007	M	112	1.5960573477	1.5960573477
2007	M	113	3.5773489503	3.5773489503
2007	M	114	2.8500896057	2.8500896057
2007	M	115	21.007891705	21.007891705
2007	M	116	8.8264336918	8.8264336918
2007	M	117	2.8173835125	2.8173835125
2007	M	118	2.417921147	2.417921147
2008	F	1	7.41911692	7.41911692
2008	F	2	6.2956989247	6.2956989247
2008	F	3	3.3261247065	3.3261247065
2008	F	4	67.14664133	67.14664133
2008	F	5	5.0103942652	5.0103942652
2008	F	6	38.399357311	38.399357311
2008	F	7	6.9958781362	6.9958781362
2008	F	8	603.25179829	599.91265604
2008	F	9	7.342921147	7.342921147
2008	F	10	8.213172043	8.213172043
2008	F	11	93.442296997	93.442296997
2008	F	12	14.421258188	14.421258188
2008	F	13	104.3191231	104.3191231
2008	F	14	2.0410394265	2.0410394265
2008	F	15	61.270105673	61.270105673
2008	F	16	7.3290631566	7.3290631566
2008	F	17	53.286658015	53.286658015
2008	F	18	14.989896181	14.989896181
2008	F	19	35.012007168	35.012007168
2008	F	20	10.770130392	10.770130392
2008	F	21	18.586645656	18.586645656
2008	F	22	21.695105673	21.695105673
2008	F	23	22.803167099	22.803167099
2008	F	24	8.4873254233	8.4873254233
2008	F	25	5.3488567544	5.3488567544
2008	F	26	15.214784946	15.214784946
2008	F	27	17.234050179	17.234050179
2008	F	28	29.348439624	29.348439624
2008	F	29	23.237995921	23.237995921
2008	F	30	11.3352923	11.3352923
2008	F	31	22.710833024	22.305187863
2008	F	32	4.0608979113	4.0608979113
2008	F	33	10.58824311	10.58824311
2008	F	34	26.356467062	26.356467062
2008	F	35	10.090798418	10.090798418
2008	F	36	2.727688172	2.727688172
2008	F	37	32.76238722	32.76238722
2008	F	38	36.649178099	36.649178099
2008	F	39	13.17753059	13.17753059
2008	F	40	82.961568409	82.961568409
2008	F	41	84.292250649	84.120207638
2008	F	42	14.153979731	14.153979731
2008	F	43	1.1847670251	1.1847670251
2008	F	44	5.0200562353	5.0200562353
2008	F	45	5.27878198	5.27878198
2008	F	46	19.702150538	19.702150538
2008	F	47	22.675185391	22.675185391
2008	F	48	20.111831047	20.111831047
2008	F	49	4.3495519713	4.3495519713
2008	F	50	11.561379928	11.561379928
2008	F	51	307.11492399	307.11492399
2008	F	52	24.341227908	24.341227908
2008	F	53	5.7626344086	5.7626344086
2008	F	54	25.753028056	25.753028056
2008	F	55	11.222305648	11.222305648
2008	F	56	40.516447287	40.516447287
2008	F	57	12.359726857	12.359726857
2008	F	58	8.0042670869	8.0042670869
2008	F	59	14.638786924	14.638786924
2008	F	60	12.924416018	12.924416018
2008	F	61	16.323149178	16.323149178
2008	F	62	37.912245087	37.912245087
2008	F	63	9.6037727104	9.6037727104
2008	F	64	6.9034050179	6.9034050179
2008	F	65	0.7724910394	0.7724910394
2008	F	66	8.6465239155	8.6465239155
2008	F	67	17.146783463	17.146783463
2008	F	68	4.889516129	4.889516129
2008	F	69	0.4801971326	0.4801971326
2008	F	70	25.793712149	25.793712149
2008	F	71	25.654569892	25.654569892
2008	F	72	35.276408973	35.276408973
2008	F	73	19.803825238	19.803825238
2008	F	74	17.376090718	17.376090718
2008	F	75	3.0428006427	3.0428006427
2008	F	76	16.539352367	16.539352367
2008	F	77	25.827468792	25.827468792
2008	F	79	11.862164751	11.862164751
2008	F	80	33.266422568	33.266422568
2008	F	81	25.635344828	25.635344828
2008	F	82	12.238261649	12.238261649
2008	F	83	33.424536522	33.424536522
2008	F	84	10.603936473	10.603936473
2008	F	85	12.742831541	12.742831541
2008	F	86	36.3995736	36.3995736
2008	F	87	34.639618094	34.639618094
2008	F	88	11.570250896	11.570250896
2008	F	89	15.87437276	15.87437276
2008	F	91	12.535230503	12.535230503
2008	F	92	19.70062724	19.70062724
2008	F	93	24.370300334	24.370300334
2008	F	94	8.9958317884	8.9958317884
2008	F	95	9.8405913978	9.8405913978
2008	F	96	9.5246570263	9.5246570263
2008	F	97	17.15462551	17.15462551
2008	F	98	22.139998146	22.139998146
2008	F	99	10.133867878	10.133867878
2008	F	100	4.8957452725	4.8957452725
2008	F	101	21.715789148	21.715789148
2008	F	102	2.7584229391	2.7584229391
2008	F	103	4.557078853	4.557078853
2008	F	104	22.618526758	22.618526758
2008	F	105	6.9063620072	6.9063620072
2008	F	106	27.378754171	27.378754171
2008	F	107	9.745084044	9.745084044
2008	F	108	58.420754542	58.420754542
2008	F	109	21.397988506	21.397988506
2008	F	110	16.354242368	16.354242368
2008	F	111	25.264815845	25.264815845
2008	F	112	5.4585310839	5.4585310839
2008	F	113	11.411398467	11.411398467
2008	F	114	5.7152885923	5.7152885923
2008	F	115	22.547518848	22.547518848
2008	F	116	6.8654307255	6.8654307255
2008	F	117	5.6607526882	5.6607526882
2008	F	118	3.4886200717	3.4886200717
2008	M	1	2.5680447411	2.5680447411
2008	M	2	4.2045204548	4.2045204548
2008	M	3	0.8301971326	0.8301971326
2008	M	4	37.505014831	37.29264924
2008	M	5	3.6068100358	3.6068100358
2008	M	6	14.985842294	14.985842294
2008	M	7	2.3818996416	2.3818996416
2008	M	8	598.27873254	595.50713756
2008	M	9	1.1229390681	1.1229390681
2008	M	10	8.7980595724	8.7980595724
2008	M	11	62.872636263	62.539302929
2008	M	12	8.5809788654	8.5809788654
2008	M	13	66.310768137	66.310768137
2008	M	14	0.4239247312	0.4239247312
2008	M	15	37.20335249	37.20335249
2008	M	16	5.0997806204	5.0997806204
2008	M	17	18.30651032	18.30651032
2008	M	18	7.3991193919	7.3157860586
2008	M	19	21.979545174	21.479545174
2008	M	20	4.1145439377	4.1145439377
2008	M	21	8.3563002101	8.3563002101
2008	M	22	10.376924978	10.376924978
2008	M	23	9.9786429366	9.9786429366
2008	M	24	3.1541218638	3.1541218638
2008	M	25	4.2260752688	4.2260752688
2008	M	26	6.4396953405	6.4396953405
2008	M	27	16.501285379	16.501285379
2008	M	28	13.469002595	13.469002595
2008	M	29	16.564170066	16.564170066
2008	M	30	4.0106074651	3.999496354
2008	M	31	12.626164875	12.626164875
2008	M	32	4.7523297491	4.7523297491
2008	M	33	7.0209399333	7.0209399333
2008	M	34	8.7783494006	8.7783494006
2008	M	35	5.4256272401	5.4256272401
2008	M	36	1.7633512545	1.7633512545
2008	M	37	19.160820665	19.160820665
2008	M	38	23.013295637	23.013295637
2008	M	39	5.8219286862	5.8219286862
2008	M	40	71.418523668	71.141641948
2008	M	41	38.612275986	38.168727599
2008	M	42	9.1341243357	9.1341243357
2008	M	43	0.2611111111	0.2611111111
2008	M	44	1.8229699666	1.8229699666
2008	M	45	3.4492893338	3.4492893338
2008	M	46	22.914262761	22.914262761
2008	M	47	8.5361636386	8.5361636386
2008	M	48	13.331695711	13.331695711
2008	M	49	1.654390681	1.654390681
2008	M	50	1.9918613274	1.9918613274
2008	M	51	288.06319985	284.56445433
2008	M	52	9.4537634409	9.4537634409
2008	M	53	4.8300179211	4.8300179211
2008	M	54	10.616431838	10.616431838
2008	M	55	2.4528735632	2.4528735632
2008	M	56	24.794673094	24.794673094
2008	M	57	9.0117661599	8.576282289
2008	M	58	5.9284977135	5.9284977135
2008	M	59	8.9230286738	8.9230286738
2008	M	60	14.03256705	14.03256705
2008	M	61	13.165254604	13.165254604
2008	M	62	14.155997405	14.155997405
2008	M	63	1.4241039427	1.4241039427
2008	M	64	2.7142843901	2.7142843901
2008	M	65	0.2876344086	0.2876344086
2008	M	66	3.3588555185	3.3588555185
2008	M	67	13.971109875	13.81555432
2008	M	68	1.4946236559	1.4946236559
2008	M	69	0.6370071685	0.6370071685
2008	M	70	6.5663206031	6.5663206031
2008	M	71	11.37078853	11.37078853
2008	M	72	14.62479298	14.62479298
2008	M	73	8.4696360153	8.4696360153
2008	M	74	6.9370627858	6.9370627858
2008	M	75	0.8669354839	0.8669354839
2008	M	76	21.762622049	21.762622049
2008	M	77	11.587445928	11.587445928
2008	M	79	3.7581541219	3.7581541219
2008	M	80	16.881077741	16.881077741
2008	M	81	7.8534791744	7.8534791744
2008	M	82	4.6313620072	4.6313620072
2008	M	83	23.714738598	22.881405265
2008	M	84	3.7112903226	3.7112903226
2008	M	85	7.7977907552	7.7977907552
2008	M	86	21.252240143	21.252240143
2008	M	87	16.672843283	16.672843283
2008	M	88	3.0670003708	3.0670003708
2008	M	89	10.264964158	10.264964158
2008	M	91	5.8371863799	5.8371863799
2008	M	92	10.538635521	10.538635521
2008	M	93	15.086469534	14.64202509
2008	M	94	10.23299036	10.23299036
2008	M	95	3.4356445433	3.4356445433
2008	M	96	4.9020609319	4.9020609319
2008	M	97	6.9481182796	6.9481182796
2008	M	98	4.5166017798	4.5166017798
2008	M	99	4.6766839698	4.6766839698
2008	M	100	3.9484519837	3.9484519837
2008	M	101	9.0476424422	9.0476424422
2008	M	102	3.106154987	3.106154987
2008	M	103	5.0309232481	5.0309232481
2008	M	104	15.048053393	15.048053393
2008	M	105	3.8463786924	3.8463786924
2008	M	106	10.639951798	10.639951798
2008	M	107	4.505778025	4.505778025
2008	M	108	17.285885552	17.285885552
2008	M	109	6.3563990854	6.3563990854
2008	M	110	5.321743295	5.321743295
2008	M	111	9.1448584847	9.1448584847
2008	M	112	1.6652051662	1.6652051662
2008	M	113	4.9709399333	4.9709399333
2008	M	114	3.3935483871	3.3935483871
2008	M	115	18.366700655	18.366700655
2008	M	116	7.0540106291	7.0540106291
2008	M	117	2.0915770609	2.0915770609
2008	M	118	2.5149641577	2.5149641577
2009	F	1	11.144879672	11.144879672
2009	F	2	9.6403225806	9.6403225806
2009	F	3	1.7423771121	1.7423771121
2009	F	4	82.34436764	82.34436764
2009	F	5	8.0204301075	8.0204301075
2009	F	6	45.504582693	45.504582693
2009	F	7	7.8527265745	7.8527265745
2009	F	8	729.78035074	725.94289555
2009	F	9	6.4059267793	6.4059267793
2009	F	10	8.157578085	8.157578085
2009	F	11	108.35795571	108.35795571
2009	F	12	17.029019457	17.029019457
2009	F	13	126.44909114	126.44909114
2009	F	14	0.9124551971	0.9124551971
2009	F	15	68.26140553	68.26140553
2009	F	16	8.8530529954	8.8530529954
2009	F	17	62.239112903	62.239112903
2009	F	18	13.038543267	13.038543267
2009	F	19	46.909498208	46.909498208
2009	F	20	14.321031746	14.321031746
2009	F	21	28.883896569	28.883896569
2009	F	22	21.637896825	21.637896825
2009	F	23	27.061789555	27.061789555
2009	F	24	10.396281362	10.396281362
2009	F	25	5.8799283154	5.8799283154
2009	F	26	16.766685868	16.766685868
2009	F	27	19.657930108	19.657930108
2009	F	28	38.062999232	38.062999232
2009	F	29	30.823982335	30.823982335
2009	F	30	22.441429852	22.441429852
2009	F	31	24.540847414	24.281438812
2009	F	32	4.0145929339	4.0145929339
2009	F	33	12.588492063	12.588492063
2009	F	34	33.080241935	33.080241935
2009	F	35	8.1078853047	8.1078853047
2009	F	36	4.8487455197	4.8487455197
2009	F	37	35.576888121	35.576888121
2009	F	38	45.520954941	45.520954941
2009	F	39	15.102073733	15.102073733
2009	F	40	119.6484063	119.6484063
2009	F	41	103.95356503	103.70580517
2009	F	42	23.352611367	23.352611367
2009	F	43	0.7181899642	0.7181899642
2009	F	44	6.7787826421	6.7787826421
2009	F	45	7.93031234	7.93031234
2009	F	46	24.84484767	24.84484767
2009	F	47	26.320692524	26.320692524
2009	F	48	22.443535586	22.443535586
2009	F	49	4.8815412186	4.8815412186
2009	F	50	12.439746544	12.439746544
2009	F	51	331.56742191	331.42584485
2009	F	52	29.68031874	29.68031874
2009	F	53	5.4582949309	5.4582949309
2009	F	54	30.3234319	30.3234319
2009	F	55	9.2870647721	9.2870647721
2009	F	56	46.737570405	46.737570405
2009	F	57	13.646825397	13.646825397
2009	F	58	7.8991103431	7.8991103431
2009	F	59	19.315885817	19.315885817
2009	F	60	27.057725294	27.057725294
2009	F	61	22.766397849	22.766397849
2009	F	62	43.721767793	43.721767793
2009	F	63	12.652316948	12.652316948
2009	F	64	8.5860599078	8.5860599078
2009	F	65	0.7387096774	0.7387096774
2009	F	66	10.217844342	10.217844342
2009	F	67	24.400825653	24.400825653
2009	F	68	7.0912698413	7.0912698413
2009	F	69	0.8578853047	0.8578853047
2009	F	70	22.687960829	22.687960829
2009	F	71	30.837282386	30.837282386
2009	F	72	44.508314132	44.508314132
2009	F	73	12.0156234	12.0156234
2009	F	74	26.033730159	26.033730159
2009	F	75	6.9200140809	6.9200140809
2009	F	76	26.569982079	26.569982079
2009	F	77	34.741922683	34.741922683
2009	F	79	17.054480287	17.054480287
2009	F	80	43.91280722	43.91280722
2009	F	81	29.034005376	29.034005376
2009	F	82	16.315008961	16.315008961
2009	F	83	52.987474398	52.987474398
2009	F	84	13.120052483	13.120052483
2009	F	85	14.705997184	14.705997184
2009	F	86	52.202720174	52.202720174
2009	F	87	43.20406426	43.20406426
2009	F	88	12.257674091	12.257674091
2009	F	89	13.45046723	13.45046723
2009	F	91	12.577585765	12.577585765
2009	F	92	24.897113415	24.897113415
2009	F	93	29.848495904	29.848495904
2009	F	94	11.712525602	11.712525602
2009	F	95	9.8579109063	9.8579109063
2009	F	96	14.656189196	14.656189196
2009	F	97	22.786111111	22.786111111
2009	F	98	27.534235791	27.534235791
2009	F	99	12.928206605	12.928206605
2009	F	100	3.7938620072	3.7938620072
2009	F	101	28.774705581	28.774705581
2009	F	102	4.1358550947	4.1358550947
2009	F	103	10.189144905	10.189144905
2009	F	104	28.880926779	28.880926779
2009	F	105	11.259306196	11.259306196
2009	F	106	33.600249616	33.600249616
2009	F	107	12.874462366	12.874462366
2009	F	108	76.934626216	76.934626216
2009	F	109	17.159408602	17.159408602
2009	F	110	22.26922043	22.26922043
2009	F	111	27.883013313	27.883013313
2009	F	112	5.599468766	5.599468766
2009	F	113	16.316058628	16.316058628
2009	F	114	7.9740655402	7.9740655402
2009	F	115	34.299635177	34.299635177
2009	F	116	7.5548771121	7.5548771121
2009	F	117	9.6849462366	9.6849462366
2009	F	118	5.7919354839	5.7919354839
2009	M	1	1.9917562724	1.9917562724
2009	M	2	3.750812852	3.750812852
2009	M	3	1.1121671787	1.1121671787
2009	M	4	54.191794675	54.191794675
2009	M	5	4.0420250896	4.0420250896
2009	M	6	17.364477727	17.364477727
2009	M	7	2.4408602151	2.4408602151
2009	M	8	1009.3086854	1005.625352
2009	M	9	0.9930107527	0.9930107527
2009	M	10	11.551644905	11.551644905
2009	M	11	98.561469534	97.835663082
2009	M	12	11.175377624	11.175377624
2009	M	13	138.13104839	138.13104839
2009	M	14	0.6172939068	0.6172939068
2009	M	15	43.85640041	43.695289299
2009	M	16	5.1175115207	5.1175115207
2009	M	17	34.651081669	34.651081669
2009	M	18	8.7004544291	8.2004544291
2009	M	19	30.118164363	30.118164363
2009	M	20	4.529921915	4.529921915
2009	M	21	11.813101639	11.813101639
2009	M	22	16.258186124	16.258186124
2009	M	23	18.170730927	18.170730927
2009	M	24	5.1969918075	5.1969918075
2009	M	25	3.1218637993	3.1218637993
2009	M	26	7.717562724	7.717562724
2009	M	27	14.395302099	14.395302099
2009	M	28	22.071057348	22.071057348
2009	M	29	23.495538914	23.495538914
2009	M	30	13.52562084	13.52562084
2009	M	31	21.023169483	21.023169483
2009	M	32	5.3035650282	5.3035650282
2009	M	33	8.8473246288	8.8112135177
2009	M	34	16.649462366	16.649462366
2009	M	35	6.6100486431	6.6100486431
2009	M	36	4.9691180236	4.9691180236
2009	M	37	23.003987455	22.420654122
2009	M	38	30.038984895	30.038984895
2009	M	39	9.5435099846	9.5435099846
2009	M	40	139.16792115	138.66792115
2009	M	41	56.101075269	55.851075269
2009	M	42	15.479870712	15.479870712
2009	M	43	0.6632104455	0.6632104455
2009	M	44	2.7985663082	2.7985663082
2009	M	45	7.4989247312	7.4989247312
2009	M	46	28.532482079	28.532482079
2009	M	47	12.256541219	12.256541219
2009	M	48	15.589522529	15.589522529
2009	M	49	2.6594150026	2.6594150026
2009	M	50	6.7149641577	6.7149641577
2009	M	51	372.15520353	369.54194188
2009	M	52	9.0648617512	9.0648617512
2009	M	53	4.7401113671	4.7401113671
2009	M	54	11.9296851	11.9296851
2009	M	55	8.5761648746	8.5761648746
2009	M	56	29.388261649	29.388261649
2009	M	57	13.680849974	13.680849974
2009	M	58	7.9193804403	7.9193804403
2009	M	59	14.250384025	14.250384025
2009	M	60	12.166826677	12.166826677
2009	M	61	14.567281106	14.567281106
2009	M	62	16.971294163	16.971294163
2009	M	63	5.1214861751	5.1214861751
2009	M	64	3.4887096774	3.4887096774
2009	M	65	0.8682795699	0.8682795699
2009	M	66	4.8011648746	4.8011648746
2009	M	67	19.917236303	19.560515873
2009	M	68	4.2343189964	4.2343189964
2009	M	69	1.805203533	1.805203533
2009	M	70	7.6588517665	7.6588517665
2009	M	71	15.834146185	15.834146185
2009	M	72	17.289240911	17.289240911
2009	M	73	10.496358167	10.496358167
2009	M	74	8.2783218126	8.2783218126
2009	M	75	2.3431323605	2.3431323605
2009	M	76	34.690213774	34.690213774
2009	M	77	18.746415771	18.746415771
2009	M	79	8.4104262673	8.4104262673
2009	M	80	26.13671275	26.005997184
2009	M	81	15.56968126	15.56968126
2009	M	82	7.3597670251	7.3597670251
2009	M	83	32.149187148	32.095423707
2009	M	84	5.6365591398	5.6365591398
2009	M	85	10.752624168	10.752624168
2009	M	86	31.521991807	31.521991807
2009	M	87	16.689714542	16.270359703
2009	M	88	7.3261648746	7.3261648746
2009	M	89	10.730555556	10.730555556
2009	M	91	5.1687532002	5.1687532002
2009	M	92	14.586194316	14.586194316
2009	M	93	25.994655658	25.994655658
2009	M	94	17.185458269	17.185458269
2009	M	95	7.7131464414	7.6409242192
2009	M	96	4.4888248848	4.4888248848
2009	M	97	11.888114439	11.888114439
2009	M	98	7.0096774194	7.0096774194
2009	M	99	7.8817012289	7.8817012289
2009	M	100	5.0610343062	5.0610343062
2009	M	101	12.736815156	12.736815156
2009	M	102	1.6751472094	1.6751472094
2009	M	103	7.1248399898	7.1248399898
2009	M	104	16.595506912	16.595506912
2009	M	105	5.0326228879	5.0326228879
2009	M	106	21.251984127	21.251984127
2009	M	107	7.4066692268	7.4066692268
2009	M	108	42.282366871	42.282366871
2009	M	109	6.0062532002	6.0062532002
2009	M	110	7.8937275986	7.8937275986
2009	M	111	14.270660522	14.270660522
2009	M	112	3.444265233	3.444265233
2009	M	113	7.1436443932	7.1436443932
2009	M	114	3.5805171531	3.5805171531
2009	M	115	26.753020993	26.753020993
2009	M	116	5.3153609831	5.3153609831
2009	M	117	3.1246415771	3.1246415771
2009	M	118	1.8632616487	1.8632616487
2010	F	1	8.8414042499	8.8414042499
2010	F	2	11.102752176	11.102752176
2010	F	3	2.3815412186	2.3815412186
2010	F	4	97.907533282	97.907533282
2010	F	5	7.9246671787	7.9246671787
2010	F	6	49.894873272	49.380984383
2010	F	7	5.6545250896	5.6545250896
2010	F	8	799.5265425	796.72089734
2010	F	9	7.5487007168	7.5487007168
2010	F	10	12.219354839	12.219354839
2010	F	11	111.61596902	111.18326293
2010	F	12	22.410554275	22.410554275
2010	F	13	141.72147977	141.72147977
2010	F	14	2.0279569892	2.0279569892
2010	F	15	71.387980031	71.387980031
2010	F	16	11.315040963	11.315040963
2010	F	17	62.67593446	62.67593446
2010	F	18	14.158979775	14.158979775
2010	F	19	42.302323349	42.302323349
2010	F	20	10.919988479	10.919988479
2010	F	21	31.197363031	31.197363031
2010	F	22	20.217556324	20.217556324
2010	F	23	31.493087558	31.493087558
2010	F	24	12.239010497	12.239010497
2010	F	25	3.0899833589	3.0899833589
2010	F	26	22.314695341	22.314695341
2010	F	27	17.707443676	17.707443676
2010	F	28	46.115988223	46.115988223
2010	F	29	24.430849974	24.430849974
2010	F	30	26.841743472	26.841743472
2010	F	31	29.886674347	29.886674347
2010	F	32	5.9523425499	5.9523425499
2010	F	33	12.500339222	12.500339222
2010	F	34	36.702860983	36.702860983
2010	F	35	8.2818164363	8.2818164363
2010	F	36	5.7370199693	5.7370199693
2010	F	37	31.583051715	31.583051715
2010	F	38	42.570046083	42.570046083
2010	F	39	16.727848182	16.727848182
2010	F	40	127.19343318	127.19343318
2010	F	41	100.90093446	100.90093446
2010	F	42	23.293061956	23.293061956
2010	F	43	0.7194444444	0.7194444444
2010	F	44	9.2699820789	9.2699820789
2010	F	45	7.932859703	7.932859703
2010	F	46	30.443644393	30.443644393
2010	F	47	32.489900154	32.489900154
2010	F	48	21.945826933	21.945826933
2010	F	49	7.9270417307	7.9270417307
